"abuse","acoustic","action","adaptation","addiction","adhd","affect","alzheimer","amnestic","anger","anticipation","anxiety","aphasia","appraisal","arithmetic","arm","arousal","speech","attention","audiovisual","auditory","autism","autobiographical","autonomic","aversive","avoidance","awareness","balance","belief","bilingual","bipolar","blind","body","calculation","categorization","character","choice","pain","cognition","color","communication","competition","complexity","comprehension","compulsive","computation","concentration","concept","condition","confidence","conflict","consciousness","consolidation","construction","consumption","context","control","coordination","covert","cue","damage","decision","decode","default","deficit","delay","demand","dementia","depression","deprivation","depth","detection","development","diagnosis","digit","disability","discriminate","disgust","ocd","stress","distraction","dominance","dyslexia","vision","eat","economic","efficiency","effort","emotion","empathy","encode","engagement","english","epilepsy","episodic","error","evaluation","events","execution","expectation","experience","expertise","exploration","eye","face","familiarity","family","fear","feature","feel","finger","fixation","flexibility","fluency","focus","food","foot","force","gain","gamble","game","gaze","german","gestures","goal","grasp","hand","handedness","happy","head","health","hear","heart","illusion","image","imagery","imagine","imitation","implicit","impulsivity","incentive","incorrect","induction","inference","instruction","integration","integrity","intelligence","intensity","intention","intentional","interaction","interactive","interference","interoception","interpersonal","item","judgment","knowledge","language","learn","letter","lexical","light","limb","linguistic","listen","location","loss","maintenance","manipulation","match","memory","mentalize","mind","mirror","mnemonic","modulatory","monetary","mood","moral","motion","motivation","motor","movement","sclerosis","multisensory","muscle","music","name","navigation","negative","neutral","nociceptive","noise","nouns","novelty","noxious","object","obsessive","olfactory","oral","organization","orientation","orthographic","parkinson","passive","perception","performance","person","personal","personality","phonological","photographs","picture","pitch","place","placebo","plan","pleasant","prediction","preference","preparation","pressure","prime","probabilistic","production","prospective","psychotic","ptsd","punishment","rate","reach","reaction","read","real","reappraisal","reason","recall","recognition","recollection","reference","referential","regulation","rehabilitation","rehearsal","reinforcement","relational","remember","reorganization","repetition","response","rest","retention","retrieval","reward","rhythm","risk","rotation","saccade","sad","schizophrenia","selection","report","semantic","sensation","sensitivity","sensorimotor","sensory","sentence","separation","sequence","serial","sex","shapes","shift","sight","signal","similarity","simulation","size","skin","sleep","social","solve","sound","spatial","spatiotemporal","speaker","speak","spectrum","spoken","spontaneous","storage","strategy","stroop","substance","subtraction","success","suffer","suppression","sustained","symbolic","syntactic","tactile","tap","target","task","taste","think","thought","time","tone","touch","track","trait","unpleasant","update","valence","value","verb","verbal","video","view","violations","virtual","visual","visuospatial","visuomotor","voice","watch","word","work","write"
0,0,0,0,0,0,0,0,0.0706666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782166666666666,0,0,0,0,0,0,0,0,0,0,0.225166666666667,0,0,0,0,0,0.0696666666666667,0,0,0,0.119,0,0,0,0.122777777777778,0,0,0,0,0,0.0625,0,0,0.0116190476190476,0,0,0,0,0,0.065,0.803916666666669,0,0,0.0547777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105916666666667,0,0,0,0,0,0,0,0.0716666666666667,0,0,1.82616666666667,0,0,0,0.03225,0,0.0232777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0.424666666666667,0,0,0,0,0,0,0,0,0,0.153833333333333,0,0,0.0276111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,0,0,0,0.0375,0,0,0.177,0,0.664333333333333,0,0.525666666666667,0,0.0231666666666667,0.069763888888889,0.265666666666667,0,0,0,0,0,0,0,0.711,0,0,0,0,0,0,0,0,2.29583333333333,0,0.0746666666666667,0,0,0,0,0,0.496,0,0,0,0,0.0479444444444443,0.162666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0703333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118333333333333,0.3635,0,0,0,0,0,0,0,0.0251666666666667,0,0,0,0,0,0.840666666666665,0,0,0,0.516833333333333,0,0,0,0,0,0.060625,0,0,0,0,0,0,0,0,0,0,0,0.899333333333333,0,0,0,0,0,0,0.0131666666666667,0,0,0.684466666666667,0.03525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074888888888889,0.0397380952380953,0,0,0,0,0,0,0,0,0,0.0813333333333333,0,0,0,0,0,0,0,0.833833333333333,0.107714285714286,1.42733333333333,0,0,0,0,0.128333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52630952380953,0,0,0,0,0,0.193214285714286,0,0,0,0,0,0,0,0,0.034920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995238095238095,0,0,0,0.0726984126984127,0,0,0,0,0,0.0579761904761905,0,3.51535714285714,0,0,0.162698412698413,0,0,0,0,0.144714285714286,0,0,0,0.235238095238095,0,0,0,0,0,0,0,0.0923809523809525,0,0,0,0,0,0,0,0,0,0,0.325119047619048,0,0,0.238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904761904761905,0.196428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107142857142857,0,0,0,0,0,0,0.228690476190476,0,0,0,0,0,0,0.0954761904761905,0,0,0.0342857142857142,1.20666666666667,0.219761904761905,0,0,0,0,0,0.0985714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151785714285714,0,0,0,0,0,0,0,0,0,0,0,0,0.652261904761905,0,0,0,0,0,0,0.203333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469047619047619,0,0,0,0,0,0.0300793650793651,0,0,0,0,0,0.955714285714286,0,0,0,0,0,0,0,0,0,0.146071428571428,0,0,0,0.056547619047619,0.172460317460317,0,0,0,0,0,0,0.276190476190476,0,0,0.0978571428571429,0,0,0,0.111523809523809,0.102142857142857,0,0.0378095238095238,0,0,0.0985714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32031746031746,0.106938775510204,0,0.521904761904762,0,0,0,0,0,0,0,0,0,0,0.163214285714285,0,0.0333333333333333,0,0,0,0.0131972789115646,0,0,0,0,0.064904761904762,0,0
0,0,0.534973544973546,0,0,0,0,0,0.0208465608465608,0,0,0,0,0,0,0,0,0,0.0571898883009994,0.0105555555555556,0,0.194391534391535,1.31986772486772,0,0,0,0,0,0.361322751322751,0,0,0,0.337777777777778,0,0.00604497354497355,0.0106878306878307,0,0,0.00527879527879528,0,0,0,0,0.0389417989417989,0,0,0,0.00728395061728397,0,0,0,0.011058201058201,0,0.446296296296296,0,0,0,0,0,0,0,0,0,1.58502645502646,0,0,0.00753086419753087,0.0457671957671958,0,0,0,0.0237989417989418,0,0,0,0,0,0,0,0,0.0080952380952381,0,0,0.325238095238095,0,0,0,0,0.00231628453850676,0.207275132275133,0,0.0474074074074074,0.0426455026455026,0,0.212539682539682,0,0,0,0,0,0.080511463844797,0,0,0.378359788359788,0.145936507936508,0.035026455026455,0,0,0,0.0259259259259259,0,0,0.105820105820106,0,0,0,0,0,0,0,0,0.782328042328042,0,0.592486772486773,0,0.0208465608465608,0.172222222222222,0,0,0,0,0,0,0.025978835978836,0,0.0785449735449738,0.47462962962963,0,0,0,0,0,0,0.0111375661375661,0,0.00466666666666666,0,0,0,0.28431216931217,0,0,0,0,0,0,0,0.0154850088183422,0,0,0,0,0,0,0.0806878306878307,0.0386243386243386,0.01,0,0,0,0,0,0.0490696649029982,1.68486772486772,1.27164021164021,0.225555555555556,0,0,0,0,0.0224867724867725,3.37439153439153,0,0,0.287089947089947,0,0.0215873015873016,0,0,0,0.245502645502646,0,0.017962962962963,0,0,0,0,0,0.191305114638448,0,0,0,0,0.0148148148148148,0.025026455026455,0,0.0116402116402117,0.224828042328042,0,1.00301587301587,0,0,0,0,0.0242592592592593,0,0,0,0,0,0,0,0.0103439153439153,0,0,0,0,0,0,0,0,0,0,0,0,0.117195767195767,0,0,0.0202645502645503,0.0368430335097002,0.0198412698412698,0.123068783068783,0.397857142857143,0.0061904761904762,0,0,0,0,0.161569664902998,0,0,0,0.0604585537918871,0,0.238809523809523,0,0,0,0.11962962962963,0.01,0,0,0,0,0.00486772486772487,0,0,0,0.0386507936507937,0.0507936507936508,0,0,0,0,0,0,0.502328042328042,0.0855026455026455,0,0,0,0,0,0.837026455026454,0.0226984126984127,0,0.0282751322751323,0.20015873015873,0,0,0.0390476190476191,0,0,0,0.00797178130511463,0,0,0,0,0,0,0,0,0.0213227513227513,0,0,0.0072663139329806,0.00682539682539683,0,0.31968253968254,0,0,0,0.0206878306878307,0,0,0,0,0,0,0,0,1.64502645502646,0.759523809523809,0,0,0.264678760393046,0.249656084656084,0,0,0.023015873015873,0,0,0
0,0,0.05453125,0,0,0,0,0,0,0,0,0,0,0,0.39375,0,0,0,0.0428125,0,0,0,0,0.0578125,0,0,0,0,0,0,0,0,0,1.6390625,0,0,0.4161328125,0.72390625,0.0108173076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031328125,0,0,0,0,0.0231770833333333,0,0,0,0,0,0,0,0,0,0.01446875,0,0,0,0,0.129453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668984375,0,0,0,0,0,0,0,0,0,0,0,0.7016796875,0,0,0,0,0,0,0.6109375,0,0.125625,0,0,0,0,0,0,0.568645833333333,0,0,0,0,0,0.093046875,0,0,0.421875,0.341640625,0.2803125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1110546875,0,0,1.13203125,0,0,0,0,0,0,0,0.621361607142857,0.31296875,0.066328125,0,0,0.101302083333333,0,0,0,0,1.0121875,0,0,0,0.81953125,0,0,0,0,0,0,0,0,0,0.0307421875,0,0,0,0,0,0,0,0.1421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43921875,0,0,0.03484375,0,0,0,0,0,0,0,0,0,0,0.23203125,0,0,0,0.01253125,0,0,0.0115625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70078125,0,0.86921875,0,0,0.599330357142857,0,0,0,0,0,0.20109375,0,0,0,0,0,0,0,0,0.01953125,0,0,0,0.009140625,0,0,0,0,0,0.8915625,0
0,0,0.04572265625,0,0,0,0,0,0.06890625,0,0.0146484375,0,0,0,0.297734375,0,0,0,0.0370659722222222,0,0,0,0,0.396484375,0,0,0,0,0,0,0,0,0.3412890625,1.006875,0,0,0,1.061953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0551041666666667,0,0,0,0,0,0,0,0,0,0.030015625,0,0,0,0,0.207578125,0,0,0,0,0,0,0,0.1259765625,0,0,0,0,0,0,0,0,0.4903515625,0.0271875,0,0,0,0,0.0009375,0,0,0.0337239583333333,0,0,1.5141015625,0,0,0,0,0,0.093125,1.01046875,0,0,0,0,0,0,0.0118489583333333,0.315625,0.8125,0,0,0,0,0.2010546875,0.048046875,0,0,0.3262890625,0.2134765625,0.032109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996875,0,0,0.1679296875,0,0.097109375,0.6196875,0,0,0,0,0,0,0,0.650714285714286,1.3619140625,0.0165625,0,0.036796875,0,0,0,0,0,0.51859375,0,0,0,0.853828125,0.094296875,0,0,0,0,0,0,0.03984375,0,0.0454296875,0.0541796875,0,0,0,0,0,0,0.0921875,0,0,0.030234375,0,0,0,0.103984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191796875,0,0.06109375,0.016171875,0,0.0104947916666667,0,0,0.0101302083333333,0,0.0334375,0,0,0.099921875,0,0,0,0,0,0,0,0,0.158046875,0,0.4292578125,0.0154296875,0,0,0.0458072916666667,0.7046875,0,0,0,0,0.234140625,0,0.071171875,0,0,0,0,0,0,0.142140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076640625,0,1.96890625,0.332734375,0,0.501919642857143,0,0,0,0,0,0.733125,0,0,0,0,0,0,0,0,0.106692708333333,0,0,0,0.0528459821428571,0.0311328125,0.0315625,0,0,0,1.093125,0
0,0,0.28563596491228,0,0,0,0,0,0,0,0.018421052631579,0,0,0,0,0,0.0385964912280702,0,0.00451267056530214,0,0,0,0.102675438596491,0.215877192982456,0,0,0,0,0,0,0,0,0.51798245614035,0.225,0,0,0,2.88988304093567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743859649122807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312280701754386,0,0,0,0.140877192982456,0,0,0,0,0,0.0394736842105263,0,0,0,0,0,0,0,1.82328947368421,0,0,0,0,0,0,0,0,0.314035087719298,0,0,0,0,0,0,0,0,0,0,0,1.80607456140351,0,0,0,0,0,0.242280701754386,0.526228070175439,0,0,0,0,0,0.0332456140350877,0.0127485380116959,0.399912280701754,1.39023391812866,0,0,0,0,0.0213157894736842,0.0187280701754386,0,0,0.248771929824562,0.16078947368421,0.471140350877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424561403508772,0,0,0,0,0,0,0,0,0,0.85219298245614,0,0,0,0,0,0,0,0.00510964912280708,0,0.017938596491228,0.819736842105263,0,0,0,0,0,0,0,0.952205513784461,3.08947368421052,0.018421052631579,0,0.108947368421053,0,0,0,0,0,0.19780701754386,0,0,0,0.627017543859649,0.0876608187134503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453508771929825,0,0,0,0,0,0,0.246140350877193,0,1.39061403508772,0.0334649122807018,0,0,0.0759356725146198,0.192456140350877,0,0,0,0,0,0,0.231929824561404,0,0,0,0.0261754385964912,0,0,0.076280701754386,0,0,0,0,0,0,0,0,0,0,0,0,0.422894736842105,0,0,0,0,2.26921052631579,0.0334210526315789,0,0.00528822055137844,0,0,0.0183771929824562,0,0,1.44114035087719,0,0,0,0,0,0,0,0,0.34733918128655,0.321842105263158,0,0,0.0289348370927318,0.0703947368421055,0,0,0,0,0,0
0,0,0.514095394736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108881578947368,0.0183881578947368,0,0,0,0,0.0667763157894737,1.07546052631579,0,0,0,0,0.319802631578948,0,0,0,0.20983552631579,0.126184210526316,0,0.0277631578947369,0,2.76870614035088,0.00460526315789474,0,0,0,0,0,0,0.0611842105263158,0,0,0,0,0,0.073125,0,0,0,0,0.00418233082706767,0.214934210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106973684210526,0,0,0,0,0.0130921052631579,0,0,0,0,0,0,0,0.623618421052632,0,0,0,0,0,0,0,0,0.909243421052633,0,0,0,0,0,0,0,0,0,0,0,1.27644736842105,0,0,0,0,0,1.85822368421053,2.0675,0,0,0,0,0,0.0542763157894737,0,0.605131578947368,1.21199561403509,0,0,0,0,0,0,0,0,0.484638157894737,0.612006578947369,0.621513157894737,0,0,0,0,0.228092105263158,0,0,0.00617105263157894,0,0,0,0,0,0,0.0314473684210526,0,0.0338815789473684,0,0,0,0,0,0,0,0,0,2.30164473684211,0,0,0,0,0,0,0,0,0.0929605263157895,0,0.319868421052632,0,0,0,0,0,0,0,1.19664473684211,3.88220394736842,0.014078947368421,0.169013157894737,0.722894736842105,0,0,0,0,0,1.07447368421053,0,0,0,1.44690789473684,0.0401973684210527,0,0.0277631578947368,0,0,0,0,0,0.0333223684210526,0.0333881578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039046052631579,0.0294078947368421,0,0,0.05125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951754385964913,0,0,0,0,0,0,0,0,0,0,0,0,0.35358552631579,0,2.05483552631579,0.106019736842105,0,0,0,0,0,0,0,0,0,0,0.109868421052632,0,0.487730263157894,0,0.00453947368421052,0,0,0,0.0139473684210526,0.0817105263157894,0,0,0,0,0,0,0,0,0,0,0.239802631578947,0,0,0,0,4.12394736842105,0,0,0,0,0,0,0,0,2.02065789473684,0,0,0.0261842105263158,0,0,0,0,0,0.678026315789473,0,0,0.159342105263158,0.00958176691729322,0,0,0,0,0,0,0
0,0.600052631578947,0.157368421052632,0,0,0,0.00659649122807017,0,0,0,0,0,0,0,0,0,0,0.139328947368421,0,0.0686315789473685,0.905710526315789,0,0.0095,0.257,0,0,0,0.0224210526315789,0.0221052631578947,0,0,0,0.0136842105263158,0,0.00657894736842105,0,0,3.42614035087719,0,0,0,0,0,0,0,0,0,0,0.0918421052631579,0,0,0,0,0,0,0,0,0.475842105263158,0,0,0,0,0.0525263157894735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856631578947368,0,0,0,0,0.100578947368421,0,0,0,0,0,0.0252368421052632,0.00988888888888889,0.0320263157894737,0,0,0,0,0,0,0,0,0.660210526315791,0,0,0,0.0113684210526316,0,0,0,0,0,0,0,0.345447368421053,0,0,0,0,0,1.70778947368421,1.64373684210526,0.0102894736842105,0,0,0,0,0.0204210526315789,0,0.140736842105263,0.79478947368421,0,0.0243947368421053,0,0,0.273973684210526,0,0.0247894736842105,0,0.0411315789473684,0.200552631578947,0.217947368421053,0,0,0,0,0.232210526315789,0,0,0.00447368421052632,0,0,0.341631578947369,0,0,0,0,0,0.0776842105263158,0,0,0,0,0.00553947368421052,0.040561403508772,0,0,0,1.51678947368421,0,0.0786578947368421,0,0,0,0,0,0,0,0.0102368421052632,0.0601052631578947,0,0.194842105263158,0,0,0,0,0,0.688007518796993,2.35055263157895,0,1.00278947368421,0.69921052631579,0.0615964912280703,0,0,0,0.00513157894736843,1.67863157894737,0,0,0.0242631578947369,3.60115789473684,0,0,0,0,0,0,0,0.0254473684210526,0,0.0310657894736843,0,0,0,0,0,0,0,0.97621052631579,0,0,0,0,0,0,0,0.0696315789473684,0,0,0.127473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311947368421053,0.0199473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739315789473684,0,1.27231578947368,0.568236842105265,0,0.0280526315789474,0,0,0,0,0,0,0,0,0,0,0.434184210526316,0,0,0,0.484552631578948,0,0.0272894736842106,0.088342105263158,0.0222631578947368,0,0.0850526315789474,0,0,0,0,0,0,0,0,0,0.0116578947368421,0,0,5.36757894736842,0.0382105263157895,0.0225438596491228,0,0,0,0,0,0.680631578947368,3.01747368421053,0,0,0.0418947368421053,0,0,0,0,0,0.0976842105263157,0,0,0,0.00897744360902257,0,0,0.126842105263158,0.0239473684210526,0,0,0
0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0.0492391304347825,0.726376811594203,0.0246655518394648,0,0,0,0,0,0,0,0,0,0,0,0,0.0956521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088695652173913,0,0,0,0,0,0,0,0,0.154673913043478,0.136449275362319,0,0,0,0,0,0,0,0.0918840579710143,0,0,0.272445652173913,0,0,0,0,0,1.19478260869565,1.45826086956522,0,0,0,0,0,0,0.104275362318841,0.0826086956521739,0.217391304347826,0,0,0,0,0,0,0,0,1.07554347826087,1.3479347826087,0.589782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205253623188406,0.0878260869565217,0,0,0,0,0,0,0,0,0,0.704068322981366,0.881739130434781,0,0,0.247826086956522,0,0,0,0,0,0.439782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889130434782609,0,0,0,0.50532608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533695652173913,0,0,0,0,0.115942028985507,0,0,0.0310869565217391,0,0.0930434782608696,0,0,0,0,0,0.0429347826086956,0,0,0,0,0,0.085,0,0.271630434782609,0,0,0,0,0,0,0,0,0,0.180869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673478260869565,0,0,0.0242236024844721,0,0.282826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.854702380952382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202738095238095,0.692738095238095,0,0,0.202857142857143,0,0,0,0,0,0,0,0,0.344047619047619,0,0,0,0,0.351825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103571428571428,0,0,1.43357142857143,0,0,0,0,0,0,0,0,0,0,0.369285714285714,0.353869047619048,0,0,0,0,0,0.543809523809524,0.651666666666667,0,0,0,0,0,0,0,0.612619047619048,0.736746031746033,0,0,0,0,0,0,0,0,0.990000000000001,0.877380952380952,0.379285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104047619047619,0,0,0,0,0,0,0,0,0,0.641428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196666666666667,0,1.19442176870748,2.54452380952381,0,0,1.02571428571429,0,0,0,0,0,0,0,0,0.106309523809524,0.336428571428571,0,0,0,0,0,0.37936507936508,0,0,0,0,0,0,0,0,0,0,0,0.505952380952381,0,0,0,0,0,0,0.516785714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942857142857143,0,0,0,0,0,0.309285714285714,0,0,0,0,0,0,0,0.235119047619048,0,0,0,0,0,0.158809523809524,0,0.0864285714285715,0.114047619047619,0,0,0,0,0,0,0,0,0.529047619047619,0,0,0,0,0,0,0,0.091190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404047619047619,0,0,0.0120408163265306,0,0,0,0,0.921428571428571,0,0,0,0,0,0,0,0,0,0.323888888888889,0,0,1.07380952380952,0.0278401360544218,0,0,0.0514285714285715,0,0,0,0
0,0,0,0,0,0,0,0,0.0831775700934579,0,0,0,0,0,0.164672897196262,0,0,0,0.247538940809968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402803738317757,1.33654205607477,0,0,0.104742990654206,0.0513707165109033,0.0609849029475198,0,0,0.086728971962617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936915887850467,0,0,0,0,0.185482866043614,0,0,0,0,0,0,0,0,0,0.00878504672897196,0,0,0,0,0,0,0,0,0,0,0,0.0280373831775701,0,0,0,0,0,0.0170560747663552,0,0,0,0.016588785046729,0.0126479750778816,0,0,0,0,0,0.0680841121495325,0,0,0,0,0.142710280373832,0,0,0,0,0,0.0770093457943925,0.0663551401869159,0.0182710280373832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327663551401869,0.0554205607476635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00691588785047,0,0,0.542624610591901,0,0.0166822429906542,0,0,0,0,0.0742056074766355,0,0,0,0.0189719626168224,0,0,0,0,0,0,0,0,0,0.0331775700934579,0,0,0,0.518878504672897,0,0,0,0,0,0.0147352024922118,0,0,0,0,0,0.101495327102803,0,0,0,0,0,0,0,0,0.0361682242990654,0,0,0,0,0,0,0,0,0,0,0.265607476635514,0,0,0,0,0,0,0.188411214953271,0,0,0,0,0,0,0.0210747663551402,0,0.0352336448598131,0,0,0.232367601246106,0,0,0.277009345794393,0,0,0.0349532710280374,0,0,0,0.0725233644859813,0,0,0,0,0,0,0.104906542056075,0,0,0,0,0,0,0,0,0.273271028037383,0,0,1.0092523364486,0,0,0,0,0,0,0,0,0.0626915887850468,0.0239252336448598,0,0,0,0,0,0,0,0,0,0.0862616822429907,0,0,0,0,0.341775700934579,0,0.0342990654205607,0,0.0140498442367601,0.550467289719625,0,0,0,0,0.074392523364486,0,0,0,0,0.0801869158878505,0,0,0,0,0,0,0,0.0797196261682243,0.0022630173564753,0.128457943925233,0,0,0,0,3.04504672897196,0
0,0,0.0157627118644068,0,0,0,0,0,0.0772881355932203,0,0,0,0,0,0,0,0,0,0.0353389830508475,0,0,0,0.0163559322033899,0,0,0,0,0,0.186991525423729,0,0,0,0.0338983050847457,0,0,0,0,0.0778813559322035,0.00986310299869622,0,0,0.0192372881355932,0,0,0,0,0,0,0,0,0,0.137584745762712,0,0.0335593220338983,0,0,0.0216464891041162,0,0,0.0157344632768362,0,0,0,0.102923728813559,0,0,0.0110734463276836,0,0,0,0,0.00927118644067796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017090395480226,0,0.0232768361581921,0,0,0,0,0.127627118644068,0,0,0.0595338983050845,0.427909604519773,0,0,0,0.0304519774011299,0,0.0177542372881356,0,0,0,0,0.057457627118644,0,0,0,0,0,0.16635593220339,0.105084745762712,0.033135593220339,0,0.188983050847458,0.0705084745762712,0,0,0.0140960451977401,0,0.0197175141242938,0,0,0,0,0,0,0,0,0.241525423728813,0.0502966101694915,0.153389830508475,0,0,0,0,0,0,0,0,0,0,0,0.115635593220339,0.0829661016949153,0,0,0,0.0389830508474576,0,0,0.0352542372881357,0,0,0,0,0,0,0,0,0,0,0,0.112372881355932,0,0.0256497175141243,0.0522104519774012,0.543983050847458,0.342881355932203,0,0.0365254237288136,0,0,0.0672881355932203,0.11635593220339,0,0,0.129467312348668,0.221313559322034,0,0,0.0957627118644068,0,0,0.0309322033898305,0,0,0,0,0,0,0,0,0,0,0,0,0.0228813559322034,0,0,0,0,0,0.0344915254237288,0.0365254237288136,0,0,0,0,0,0,0,0.0327966101694915,0,0,0,0.536525423728815,0,0,0,0,0,0,0.0344067796610169,0,0,0,0.00864406779661018,0,0,0.63635593220339,0.076864406779661,0,0,0,0,0,0.0115466101694915,0,0,0,0,0.180169491525424,0,0,0.952824858757063,0,0,0.139406779661017,0,0,0,0,0.0351271186440678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104491525423729,0,1.6135593220339,0,0,0,0,0,0.0906271186440678,0.0351694915254237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197457627118644,0,0,0,0.0341525423728814,0.029406779661017,0,0.103389830508475,0,0.0727118644067797,0.0528813559322035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20228813559322,0.312457627118644,0,0,0.1,0,0,0,0.338135593220339,0
